EarthRef.org -- GERM Partition Coefficient (Kd) Database														
Database development and maintenance by the PACER Team -- Data contribution by Roger Nielsen														
														
DATA:														
Rock Type	Mineral	Z	Elem	Value	SD	Low	High	Kd Type	Reference	Definition	Notes	Inserted	SiO2	SiO2_sigma
Ammonia Tanks Rhyolite	Sphene	82	Pb	1.35	0.73			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.5	5
Ammonia Tanks Rhyolite	Sphene	90	Th	27	12			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.5	5
Ammonia Tanks Rhyolite	Sphene	92	U	9	6.7			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.5	5
Tiva Canyon Rhyolite	Sphene	21	Sc	14.2	9.5			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.21	5
Tiva Canyon Rhyolite	Sphene	37	Rb	0.16	0.11			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.21	5
Tiva Canyon Rhyolite	Sphene	38	Sr	0.43	0.49			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.21	5
Tiva Canyon Rhyolite	Sphene	39	Y	800	660			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.21	5
Tiva Canyon Rhyolite	Sphene	56	Ba	0.35	0.29			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.21	5
Tiva Canyon Rhyolite	Sphene	57	La	150	150			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.21	5
Tiva Canyon Rhyolite	Sphene	58	Ce	240	170			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.21	5
Tiva Canyon Rhyolite	Sphene	59	Pr	410	360			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.21	5
Tiva Canyon Rhyolite	Sphene	60	Nd	540	420			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.21	5
Tiva Canyon Rhyolite	Sphene	62	Sm	800	570			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.21	5
Tiva Canyon Rhyolite	Sphene	63	Eu	580	550			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.21	5
Tiva Canyon Rhyolite	Sphene	64	Gd	710	540			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.21	5
Tiva Canyon Rhyolite	Sphene	65	Tb	830	630			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.21	5
Tiva Canyon Rhyolite	Sphene	66	Dy	1000	620			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.21	5
Tiva Canyon Rhyolite	Sphene	67	Ho	900	630			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.21	5
Tiva Canyon Rhyolite	Sphene	68	Er	730	470			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.21	5
Tiva Canyon Rhyolite	Sphene	69	Tm	640	510			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.21	5
Tiva Canyon Rhyolite	Sphene	70	Yb	490	350			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.21	5
Tiva Canyon Rhyolite	Sphene	71	Lu	350	580			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.21	5
Tiva Canyon Rhyolite	Sphene	82	Pb	0.42	0.46			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.21	5
Tiva Canyon Rhyolite	Sphene	90	Th	22	16			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.21	5
Tiva Canyon Rhyolite	Sphene	92	U	6.9	6.5			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.21	5
Pagosa Peak Dacite	Sphene	21	Sc	18	14			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	74.87	5
Pagosa Peak Dacite	Sphene	37	Rb	0.039	0.026			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	74.87	5
Pagosa Peak Dacite	Sphene	38	Sr	0.5	0.3			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	74.87	5
Pagosa Peak Dacite	Sphene	39	Y	870	730			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	74.87	5
Pagosa Peak Dacite	Sphene	56	Ba	0.18	0.16			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	74.87	5
Pagosa Peak Dacite	Sphene	57	La	200	210			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	74.87	5
Pagosa Peak Dacite	Sphene	58	Ce	370	270			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	74.87	5
Pagosa Peak Dacite	Sphene	59	Pr	690	550			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	74.87	5
Pagosa Peak Dacite	Sphene	60	Nd	920	750			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	74.87	5
Pagosa Peak Dacite	Sphene	62	Sm	1230	940			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	74.87	5
Pagosa Peak Dacite	Sphene	63	Eu	610	580			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	74.87	5
Pagosa Peak Dacite	Sphene	64	Gd	810	710			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	74.87	5
Pagosa Peak Dacite	Sphene	65	Tb	1130	830			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	74.87	5
Pagosa Peak Dacite	Sphene	66	Dy	1100	760			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	74.87	5
Pagosa Peak Dacite	Sphene	67	Ho	1000	760			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	74.87	5
Pagosa Peak Dacite	Sphene	68	Er	810	590			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	74.87	5
Pagosa Peak Dacite	Sphene	69	Tm	670	560			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	74.87	5
Pagosa Peak Dacite	Sphene	70	Yb	510	380			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	74.87	5
Pagosa Peak Dacite	Sphene	71	Lu	340	320			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	74.87	5
Pagosa Peak Dacite	Sphene	82	Pb	0.19	0.15			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	74.87	5
Pagosa Peak Dacite	Sphene	90	Th	25	19			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	74.87	5
Pagosa Peak Dacite	Sphene	92	U	9	8.7			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	74.87	5
Fish Canyon Rhyolite	Sphene	21	Sc	5.5	3.8			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.05	5
Fish Canyon Rhyolite	Sphene	37	Rb	0.056	0.038			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.05	5
Fish Canyon Rhyolite	Sphene	38	Sr	0.154	0.087			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.05	5
Fish Canyon Rhyolite	Sphene	39	Y	780	650			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.05	5
Fish Canyon Rhyolite	Sphene	56	Ba	0.072	0.047			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.05	5
Fish Canyon Rhyolite	Sphene	57	La	320	360			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.05	5
Fish Canyon Rhyolite	Sphene	58	Ce	580	390			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.05	5
Fish Canyon Rhyolite	Sphene	59	Pr	720	610			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.05	5
Fish Canyon Rhyolite	Sphene	60	Nd	850	670			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.05	5
Fish Canyon Rhyolite	Sphene	62	Sm	910	670			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.05	5
Fish Canyon Rhyolite	Sphene	63	Eu	360	330			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.05	5
Fish Canyon Rhyolite	Sphene	64	Gd	790	610			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.05	5
Fish Canyon Rhyolite	Sphene	65	Tb	880	640			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.05	5
Fish Canyon Rhyolite	Sphene	66	Dy	900	570			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.05	5
Fish Canyon Rhyolite	Sphene	67	Ho	820	600			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.05	5
Fish Canyon Rhyolite	Sphene	68	Er	730	520			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.05	5
Fish Canyon Rhyolite	Sphene	69	Tm	650	530			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.05	5
Fish Canyon Rhyolite	Sphene	70	Yb	550	390			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.05	5
Fish Canyon Rhyolite	Sphene	71	Lu	430	370			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.05	5
Fish Canyon Rhyolite	Sphene	82	Pb	0.24	0.18			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.05	5
Fish Canyon Rhyolite	Sphene	90	Th	44	33			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.05	5
Fish Canyon Rhyolite	Sphene	92	U	30	28			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	75.05	5
Bonanza Rhyolite	Sphene	21	Sc	17	18			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	76.02	5
Bonanza Rhyolite	Sphene	37	Rb	0.032	0.051			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	76.02	5
Bonanza Rhyolite	Sphene	38	Sr	0.28	0.28			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	76.02	5
Bonanza Rhyolite	Sphene	39	Y	900	1200			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	76.02	5
Bonanza Rhyolite	Sphene	56	Ba	1.09	0.89			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	76.02	5
Bonanza Rhyolite	Sphene	57	La	240	290			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	76.02	5
Bonanza Rhyolite	Sphene	58	Ce	470	430			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	76.02	5
Bonanza Rhyolite	Sphene	59	Pr	620	530			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	76.02	5
Bonanza Rhyolite	Sphene	60	Nd	800	610			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	76.02	5
Bonanza Rhyolite	Sphene	62	Sm	1010	640			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	76.02	5
Bonanza Rhyolite	Sphene	63	Eu	420	330			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	76.02	5
Bonanza Rhyolite	Sphene	64	Gd	840	590			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	76.02	5
Bonanza Rhyolite	Sphene	65	Tb	2000	1200			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	76.02	5
Bonanza Rhyolite	Sphene	66	Dy	1000	560			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	76.02	5
Bonanza Rhyolite	Sphene	67	Ho	860	540			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	76.02	5
Bonanza Rhyolite	Sphene	68	Er	690	430			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	76.02	5
Bonanza Rhyolite	Sphene	69	Tm	540	360			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	76.02	5
Bonanza Rhyolite	Sphene	70	Yb	400	260			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	76.02	5
Bonanza Rhyolite	Sphene	71	Lu	290	220			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	76.02	5
Bonanza Rhyolite	Sphene	82	Pb	0.93	0.83			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	76.02	5
Bonanza Rhyolite	Sphene	90	Th	26	25			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	76.02	5
Bonanza Rhyolite	Sphene	92	U	27	33			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	76.02	5
Peach Springs Rhyolite	Sphene	21	Sc	31	30			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.4	5
Peach Springs Rhyolite	Sphene	37	Rb	1.13	0.69			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.4	5
Peach Springs Rhyolite	Sphene	38	Sr	0.2	0.18			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.4	5
Peach Springs Rhyolite	Sphene	39	Y	10200	9800			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.4	5
Peach Springs Rhyolite	Sphene	56	Ba	4.4	2.9			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.4	5
Peach Springs Rhyolite	Sphene	57	La	1070	950			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.4	5
Peach Springs Rhyolite	Sphene	58	Ce	2000	1000			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.4	5
Peach Springs Rhyolite	Sphene	59	Pr	2800	1800			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.4	5
Peach Springs Rhyolite	Sphene	60	Nd	3900	2400			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.4	5
Peach Springs Rhyolite	Sphene	62	Sm	5600	3400			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.4	5
Peach Springs Rhyolite	Sphene	63	Eu	6300	6900			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.4	5
Peach Springs Rhyolite	Sphene	64	Gd	4700	3100			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.4	5
Peach Springs Rhyolite	Sphene	65	Tb	12000	7500			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.4	5
Peach Springs Rhyolite	Sphene	66	Dy	6800	3400			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.4	5
Peach Springs Rhyolite	Sphene	67	Ho	6700	5100			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.4	5
Peach Springs Rhyolite	Sphene	68	Er	4600	2800			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.4	5
Peach Springs Rhyolite	Sphene	69	Tm	2800	2400			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.4	5
Peach Springs Rhyolite	Sphene	70	Yb	1320	880			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.4	5
Peach Springs Rhyolite	Sphene	71	Lu	790	690			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.4	5
Peach Springs Rhyolite	Sphene	82	Pb	0.78	0.71			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.4	5
Peach Springs Rhyolite	Sphene	90	Th	70	37			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.4	5
Peach Springs Rhyolite	Sphene	92	U	33	32			Phenocryst-Matrix	Ackerson MS Thesis  2011	Solid-Melt	CBK addition	15-MAY-2014	72.4	5
Phonolite	Sphene	39	Y	30	2.5			Phenocryst-Matrix	Olin 2012 10.1016/j.lithos.2011.10.007	Solid-Melt	CBK addition	15-MAY-2014	58	5
Phonolite	Sphene	40	Zr	7	1			Phenocryst-Matrix	Olin 2012 10.1016/j.lithos.2011.10.007	Solid-Melt	CBK addition	15-MAY-2014	58	5
Phonolite	Sphene	41	Nb	36	3			Phenocryst-Matrix	Olin 2012 10.1016/j.lithos.2011.10.007	Solid-Melt	CBK addition	15-MAY-2014	58	5
Phonolite	Sphene	57	La	25	2.5			Phenocryst-Matrix	Olin 2012 10.1016/j.lithos.2011.10.007	Solid-Melt	CBK addition	15-MAY-2014	58	5
Phonolite	Sphene	58	Ce	40	3.5			Phenocryst-Matrix	Olin 2012 10.1016/j.lithos.2011.10.007	Solid-Melt	CBK addition	15-MAY-2014	58	5
Phonolite	Sphene	59	Pr	55	4.5			Phenocryst-Matrix	Olin 2012 10.1016/j.lithos.2011.10.007	Solid-Melt	CBK addition	15-MAY-2014	58	5
Phonolite	Sphene	60	Nd	63	6.5			Phenocryst-Matrix	Olin 2012 10.1016/j.lithos.2011.10.007	Solid-Melt	CBK addition	15-MAY-2014	58	5
Phonolite	Sphene	62	Sm	72	7.5			Phenocryst-Matrix	Olin 2012 10.1016/j.lithos.2011.10.007	Solid-Melt	CBK addition	15-MAY-2014	58	5
Phonolite	Sphene	65	Tb	62	7			Phenocryst-Matrix	Olin 2012 10.1016/j.lithos.2011.10.007	Solid-Melt	CBK addition	15-MAY-2014	58	5
Phonolite	Sphene	66	Dy	55	6			Phenocryst-Matrix	Olin 2012 10.1016/j.lithos.2011.10.007	Solid-Melt	CBK addition	15-MAY-2014	58	5
Phonolite	Sphene	67	Ho	47	5			Phenocryst-Matrix	Olin 2012 10.1016/j.lithos.2011.10.007	Solid-Melt	CBK addition	15-MAY-2014	58	5
Phonolite	Sphene	68	Er	37	4			Phenocryst-Matrix	Olin 2012 10.1016/j.lithos.2011.10.007	Solid-Melt	CBK addition	15-MAY-2014	58	5
Phonolite	Sphene	69	Tm	28	3			Phenocryst-Matrix	Olin 2012 10.1016/j.lithos.2011.10.007	Solid-Melt	CBK addition	15-MAY-2014	58	5
Phonolite	Sphene	70	Yb	20	2.5			Phenocryst-Matrix	Olin 2012 10.1016/j.lithos.2011.10.007	Solid-Melt	CBK addition	15-MAY-2014	58	5
Phonolite	Sphene	71	Lu	13	1.5			Phenocryst-Matrix	Olin 2012 10.1016/j.lithos.2011.10.007	Solid-Melt	CBK addition	15-MAY-2014	58	5
Phonolite	Sphene	72	Hf	14	3			Phenocryst-Matrix	Olin 2012 10.1016/j.lithos.2011.10.007	Solid-Melt	CBK addition	15-MAY-2014	58	5
Phonolite	Sphene	73	Ta	110	13			Phenocryst-Matrix	Olin 2012 10.1016/j.lithos.2011.10.007	Solid-Melt	CBK addition	15-MAY-2014	58	5
Phonolite	Sphene	82	Pb	0.05	0.01			Phenocryst-Matrix	Olin 2012 10.1016/j.lithos.2011.10.007	Solid-Melt	CBK addition	15-MAY-2014	58	5
Phonolite	Sphene	90	Th	1.9	0.25			Phenocryst-Matrix	Olin 2012 10.1016/j.lithos.2011.10.007	Solid-Melt	CBK addition	15-MAY-2014	58	5
Phonolite	Sphene	92	U	1.1	0.135			Phenocryst-Matrix	Olin 2012 10.1016/j.lithos.2011.10.007	Solid-Melt	CBK addition	15-MAY-2014	58	5
ASI200	Sphene	37	Rb	0.00034	4E-05			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	55.88	5
ASI200	Sphene	38	Sr	0.54	0.03			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	55.88	5
ASI200	Sphene	39	Y	0.73	0.02			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	55.88	5
ASI200	Sphene	40	Zr	2.65	0.1			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	55.88	5
ASI200	Sphene	41	Nb	1.3	0.1			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	55.88	5
ASI200	Sphene	55	Cs	0.0024	0.0002			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	55.88	5
ASI200	Sphene	56	Ba	0.0019	0.0003			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	55.88	5
ASI200	Sphene	57	La	0.4	0.02			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	55.88	5
ASI200	Sphene	58	Ce	0.55	0.02			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	55.88	5
ASI200	Sphene	59	Pr	0.83	0.02			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	55.88	5
ASI200	Sphene	62	Sm	1.23	0.04			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	55.88	5
ASI200	Sphene	64	Gd	1.09	0.04			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	55.88	5
ASI200	Sphene	71	Lu	0.31	0.02			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	55.88	5
ASI200	Sphene	72	Hf	3.07	0.1			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	55.88	5
ASI200	Sphene	73	Ta	4.94	0.22			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	55.88	5
ASI200	Sphene	82	Pb	0.25	0.05			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	55.88	5
ASI200	Sphene	90	Th	0.025	0.03			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	55.88	5
ASI200	Sphene	92	U	0.07	0.01			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	55.88	5
ASI220	Sphene	37	Rb	0.00043	0.00011			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	59.87	5
ASI220	Sphene	38	Sr	0.61	0.04			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	59.87	5
ASI220	Sphene	39	Y	1.53	0.09			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	59.87	5
ASI220	Sphene	40	Zr	2.57	0.18			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	59.87	5
ASI220	Sphene	41	Nb	2.81	0.26			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	59.87	5
ASI220	Sphene	55	Cs	0.0024	0.0004			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	59.87	5
ASI220	Sphene	56	Ba	0.0021	0.0003			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	59.87	5
ASI220	Sphene	57	La	0.81	0.05			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	59.87	5
ASI220	Sphene	58	Ce	1.21	0.07			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	59.87	5
ASI220	Sphene	59	Pr	2.07	0.13			Experimental	Prowatke and Klemme 2005 10.1016/j.gca.2004.06.037	Solid-Melt	CBK addition	15-MAY-2014	59.87	5
